"subj_idx","gender","year","rt","key_press","paired_colors","ismatch","acc","TaskRelevance","Identity"
35,0,24,543,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,656,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,644,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,568,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,556,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,683,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,571,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,606,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,555,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,770,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,742,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,644,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,733,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,586,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,736,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,714,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,701,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,863,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,674,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,652,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,696,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,642,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,653,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,678,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,619,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,628,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,659,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,626,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,573,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,658,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,620,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,575,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,560,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,515,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,531,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,635,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,648,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,619,"f","green",1,0,"TaskIrrelevant","stranger"
35,0,24,718,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,580,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,601,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,678,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,583,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,649,"j","blue",0,0,"TaskIrrelevant","friend"
35,0,24,540,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,682,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,617,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,668,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,767,"j","blue",0,0,"TaskIrrelevant","friend"
35,0,24,610,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,591,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,529,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,677,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,614,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,689,"j","green",0,0,"TaskIrrelevant","stranger"
35,0,24,607,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,791,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,694,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,485,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,845,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,629,"j","blue",0,0,"TaskIrrelevant","friend"
35,0,24,817,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,692,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,503,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,880,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,742,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,668,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,810,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,659,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,724,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,793,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,689,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,595,"f","green",1,0,"TaskIrrelevant","stranger"
35,0,24,588,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,635,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,699,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,649,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,700,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,728,"j","green",0,0,"TaskIrrelevant","stranger"
35,0,24,582,"f","red",1,0,"TaskIrrelevant","self"
35,0,24,620,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,578,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,646,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,928,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,770,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,607,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,869,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,917,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,718,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,832,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,677,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,668,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,679,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,1008,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,675,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,681,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,698,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,548,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,713,"j","blue",0,0,"TaskIrrelevant","friend"
35,0,24,625,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,1001,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,686,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,692,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,812,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,645,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,906,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,637,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,654,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,609,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,659,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,608,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,613,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,613,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,610,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,687,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,495,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,479,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,694,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,710,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,499,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,534,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,650,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,566,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,607,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,654,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,542,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,738,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,625,"f","blue",1,0,"TaskIrrelevant","friend"
35,0,24,669,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,590,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,871,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,547,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,643,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,743,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,708,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,564,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,602,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,642,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,615,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,564,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,451,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,661,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,666,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,673,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,671,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,621,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,578,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,565,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,820,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,661,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,647,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,587,"f","green",1,0,"TaskIrrelevant","stranger"
35,0,24,695,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,644,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,646,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,652,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,570,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,556,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,589,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,528,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,644,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,605,"f","red",1,0,"TaskIrrelevant","self"
35,0,24,732,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,669,"f","green",1,0,"TaskIrrelevant","stranger"
35,0,24,611,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,634,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,587,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,663,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,668,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,574,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,604,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,576,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,564,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,822,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,629,"f","green",1,0,"TaskIrrelevant","stranger"
35,0,24,597,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,815,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,691,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,741,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,663,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,716,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,790,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,628,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,623,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,796,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,715,"f","red",0,1,"TaskIrrelevant","self"
35,0,24,696,"j","blue",1,1,"TaskIrrelevant","friend"
35,0,24,653,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,541,"j","red",1,1,"TaskIrrelevant","self"
35,0,24,644,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,NA,"null","blue",1,0,"TaskIrrelevant","friend"
35,0,24,590,"j","green",1,1,"TaskIrrelevant","stranger"
35,0,24,760,"f","blue",0,1,"TaskIrrelevant","friend"
35,0,24,726,"f","green",0,1,"TaskIrrelevant","stranger"
35,0,24,566,"j","blue",0,0,"TaskIrrelevant","friend"
36,0,23,NA,"null","green",1,0,"TaskRelevant","stranger"
36,0,23,896,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,849,"j","red",0,1,"TaskRelevant","self"
36,0,23,798,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,732,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1010,"j","red",0,1,"TaskRelevant","self"
36,0,23,909,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1056,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,909,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1359,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,742,"f","red",0,0,"TaskRelevant","self"
36,0,23,1048,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,858,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,817,"f","red",1,1,"TaskRelevant","self"
36,0,23,972,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,870,"f","red",1,1,"TaskRelevant","self"
36,0,23,812,"f","red",1,1,"TaskRelevant","self"
36,0,23,609,"f","red",1,1,"TaskRelevant","self"
36,0,23,953,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,833,"f","red",0,0,"TaskRelevant","self"
36,0,23,677,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,NA,"null","blue",1,0,"TaskRelevant","friend"
36,0,23,831,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,958,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1385,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,1477,"j","red",0,1,"TaskRelevant","self"
36,0,23,851,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,748,"f","red",0,0,"TaskRelevant","self"
36,0,23,1148,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,987,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,736,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,NA,"null","red",1,0,"TaskRelevant","self"
36,0,23,1041,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1084,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1035,"f","red",1,1,"TaskRelevant","self"
36,0,23,897,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,913,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,974,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,823,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,884,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,783,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,704,"f","red",1,1,"TaskRelevant","self"
36,0,23,626,"f","red",0,0,"TaskRelevant","self"
36,0,23,871,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1107,"j","red",0,1,"TaskRelevant","self"
36,0,23,979,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1426,"j","red",0,1,"TaskRelevant","self"
36,0,23,926,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,1038,"j","blue",1,0,"TaskRelevant","friend"
36,0,23,1198,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1395,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,1328,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,784,"f","red",1,1,"TaskRelevant","self"
36,0,23,1187,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,867,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1095,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,714,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1016,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,840,"j","red",0,1,"TaskRelevant","self"
36,0,23,1081,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,NA,"null","green",1,0,"TaskRelevant","stranger"
36,0,23,944,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1065,"j","red",1,0,"TaskRelevant","self"
36,0,23,969,"j","red",0,1,"TaskRelevant","self"
36,0,23,915,"f","red",1,1,"TaskRelevant","self"
36,0,23,1071,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,989,"f","red",1,1,"TaskRelevant","self"
36,0,23,1036,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1137,"f","red",1,1,"TaskRelevant","self"
36,0,23,1121,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,936,"j","red",0,1,"TaskRelevant","self"
36,0,23,863,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,826,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,874,"f","red",0,0,"TaskRelevant","self"
36,0,23,1016,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1322,"f","red",1,1,"TaskRelevant","self"
36,0,23,885,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,702,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1097,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,903,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,1111,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1269,"j","red",0,1,"TaskRelevant","self"
36,0,23,NA,"null","green",1,0,"TaskRelevant","stranger"
36,0,23,719,"f","red",1,1,"TaskRelevant","self"
36,0,23,1086,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,787,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,817,"f","red",1,1,"TaskRelevant","self"
36,0,23,1095,"j","red",0,1,"TaskRelevant","self"
36,0,23,880,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,790,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,827,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,618,"f","red",1,1,"TaskRelevant","self"
36,0,23,878,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,895,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1209,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,774,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,854,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1125,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,988,"j","red",0,1,"TaskRelevant","self"
36,0,23,1187,"j","red",0,1,"TaskRelevant","self"
36,0,23,976,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1223,"f","red",1,1,"TaskRelevant","self"
36,0,23,731,"f","red",1,1,"TaskRelevant","self"
36,0,23,696,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,958,"f","red",0,0,"TaskRelevant","self"
36,0,23,1047,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1347,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,895,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,961,"j","red",0,1,"TaskRelevant","self"
36,0,23,824,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,730,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,793,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,819,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,800,"j","blue",1,0,"TaskRelevant","friend"
36,0,23,667,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,790,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,884,"f","red",1,1,"TaskRelevant","self"
36,0,23,1116,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,851,"f","red",1,1,"TaskRelevant","self"
36,0,23,654,"f","red",1,1,"TaskRelevant","self"
36,0,23,615,"f","red",1,1,"TaskRelevant","self"
36,0,23,704,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,1025,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,913,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,768,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1064,"j","red",0,1,"TaskRelevant","self"
36,0,23,827,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1073,"f","red",0,0,"TaskRelevant","self"
36,0,23,1111,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,902,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,839,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,988,"f","red",1,1,"TaskRelevant","self"
36,0,23,829,"j","red",0,1,"TaskRelevant","self"
36,0,23,1090,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,1275,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,997,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1160,"j","blue",1,0,"TaskRelevant","friend"
36,0,23,822,"f","red",1,1,"TaskRelevant","self"
36,0,23,901,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1065,"f","red",0,0,"TaskRelevant","self"
36,0,23,822,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1197,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,817,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,990,"j","red",0,1,"TaskRelevant","self"
36,0,23,1080,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,843,"f","red",1,1,"TaskRelevant","self"
36,0,23,718,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,834,"f","red",0,0,"TaskRelevant","self"
36,0,23,838,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,949,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,814,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,980,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,766,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,651,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,879,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,712,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,786,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,764,"j","red",0,1,"TaskRelevant","self"
36,0,23,1205,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,973,"f","red",1,1,"TaskRelevant","self"
36,0,23,863,"j","red",0,1,"TaskRelevant","self"
36,0,23,902,"f","red",1,1,"TaskRelevant","self"
36,0,23,739,"f","red",1,1,"TaskRelevant","self"
36,0,23,745,"f","red",0,0,"TaskRelevant","self"
36,0,23,936,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,737,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1035,"j","red",0,1,"TaskRelevant","self"
36,0,23,1218,"f","red",1,1,"TaskRelevant","self"
36,0,23,786,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,754,"j","red",0,1,"TaskRelevant","self"
36,0,23,957,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,773,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,899,"j","red",1,0,"TaskRelevant","self"
36,0,23,1177,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,898,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,865,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1163,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,882,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1057,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1025,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,795,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1115,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1179,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1324,"f","red",0,0,"TaskRelevant","self"
36,0,23,1139,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1107,"j","blue",1,0,"TaskRelevant","friend"
36,0,23,715,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,890,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,872,"j","red",0,1,"TaskRelevant","self"
36,0,23,1142,"f","red",1,1,"TaskRelevant","self"
36,0,23,1067,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,906,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,777,"f","blue",0,0,"TaskRelevant","friend"
36,0,23,785,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,932,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,973,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1196,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1040,"f","red",1,1,"TaskRelevant","self"
36,0,23,1503,"j","red",0,1,"TaskRelevant","self"
36,0,23,908,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1089,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,850,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,769,"j","blue",1,0,"TaskRelevant","friend"
36,0,23,821,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,858,"f","red",1,1,"TaskRelevant","self"
36,0,23,826,"j","red",0,1,"TaskRelevant","self"
36,0,23,834,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,897,"j","red",0,1,"TaskRelevant","self"
36,0,23,954,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1276,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,1108,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,1126,"f","red",1,1,"TaskRelevant","self"
36,0,23,952,"j","red",1,0,"TaskRelevant","self"
36,0,23,908,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,797,"f","red",1,1,"TaskRelevant","self"
36,0,23,848,"j","red",0,1,"TaskRelevant","self"
36,0,23,1175,"f","red",1,1,"TaskRelevant","self"
36,0,23,748,"j","red",0,1,"TaskRelevant","self"
36,0,23,976,"j","red",0,1,"TaskRelevant","self"
36,0,23,794,"j","red",0,1,"TaskRelevant","self"
36,0,23,738,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,792,"j","red",0,1,"TaskRelevant","self"
36,0,23,843,"j","red",1,0,"TaskRelevant","self"
36,0,23,775,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1065,"j","red",0,1,"TaskRelevant","self"
36,0,23,1064,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,902,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,664,"j","green",1,0,"TaskRelevant","stranger"
36,0,23,986,"f","red",1,1,"TaskRelevant","self"
36,0,23,888,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,NA,"null","red",1,0,"TaskRelevant","self"
36,0,23,887,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,693,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,724,"j","red",0,1,"TaskRelevant","self"
36,0,23,949,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,1122,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,892,"f","red",1,1,"TaskRelevant","self"
36,0,23,820,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,659,"j","blue",1,0,"TaskRelevant","friend"
36,0,23,953,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,951,"f","red",1,1,"TaskRelevant","self"
36,0,23,1457,"j","green",0,1,"TaskRelevant","stranger"
36,0,23,966,"f","green",0,0,"TaskRelevant","stranger"
36,0,23,757,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1217,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,1185,"f","blue",1,1,"TaskRelevant","friend"
36,0,23,872,"f","green",1,1,"TaskRelevant","stranger"
36,0,23,1043,"j","blue",0,1,"TaskRelevant","friend"
36,0,23,897,"j","blue",1,0,"TaskRelevant","friend"
